"","subject_id","rt","time_elapsed","prolific_id","cb","study_id","session_id","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","comments","rowtype","trialtype"
"2819","v2kysdqn7q",1571.10000000009,906163,"5ea040d5956554000971fb25",0,"668582e30cf76773d7ac09c4","66858e6f5b1ee8959f7c5006","10%","70%","80%","50%","job",1,1,0,0,"The candidate had skill A",NA,"stim","c4"
"2820","v2kysdqn7q",1437.20000000019,942623,"5ea040d5956554000971fb25",0,"668582e30cf76773d7ac09c4","66858e6f5b1ee8959f7c5006","10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish",NA,"stim","d7"
"2821","v54ftyo0dk",23370.7999999523,151204,"5aa8e2fd873cda00012d1f1b",1,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend",NA,"stim","d1"
"2822","v54ftyo0dk",2827.60000002384,213115,"5aa8e2fd873cda00012d1f1b",1,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","50%","80%","50%","10%","group",1,1,1,0,"The lecturer talked about the paper",NA,"stim","c5"
"2823","v54ftyo0dk",2263.10000002384,239148,"5aa8e2fd873cda00012d1f1b",0,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","10%","50%","80%","50%","group",0,1,0,0,"The postdoc attended",NA,"stim","c2"
"2824","v54ftyo0dk",8330.09999990463,274810,"5aa8e2fd873cda00012d1f1b",0,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","10%","70%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish",NA,"stim","c1"
"2825","v54ftyo0dk",1634.90000009537,306712,"5aa8e2fd873cda00012d1f1b",0,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel",NA,"stim","d5"
"2826","v54ftyo0dk",1325.5,334144,"5aa8e2fd873cda00012d1f1b",0,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","50%","10%","50%","80%","group",1,0,0,1,"The postdoc did not attend",NA,"stim","d4"
"2827","v54ftyo0dk",3508.20000004768,381456,"5aa8e2fd873cda00012d1f1b",1,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A",NA,"stim","d2"
"2828","v54ftyo0dk",1646.29999995232,414680,"5aa8e2fd873cda00012d1f1b",1,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert",NA,"stim","c3"
"2829","v54ftyo0dk",2154,431634,"5aa8e2fd873cda00012d1f1b",1,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"2830","v54ftyo0dk",1283.89999997616,441859,"5aa8e2fd873cda00012d1f1b",1,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","50%","80%","50%","10%","group",1,1,0,1,"The lecturer did not talk about the paper",NA,"stim","d6"
"2831","v54ftyo0dk",1311,461595,"5aa8e2fd873cda00012d1f1b",1,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","50%","80%","50%","10%","group",1,1,0,0,"The lecturer did not talk about the paper",NA,"stim","c4"
"2832","v54ftyo0dk",1147.80000007153,480430,"5aa8e2fd873cda00012d1f1b",1,"668582e30cf76773d7ac09c4","6685903675f991912f62e455","50%","80%","50%","10%","cook",1,1,1,1,"The dessert impressed the panel",NA,"stim","d7"
"2833","v8dz8bhs4o",18137.3000000007,458148,"66842746241d011c40930a4e",1,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","80%","50%","10%","50%","cook",1,1,0,0,"The dessert did not impress the panel",NA,"stim","c4"
"2834","v8dz8bhs4o",10153.4000000022,509231,"66842746241d011c40930a4e",0,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","10%","50%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A",NA,"stim","c3"
"2835","v8dz8bhs4o",3806.79999999702,589030,"66842746241d011c40930a4e",1,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"2836","v8dz8bhs4o",2429,621601,"66842746241d011c40930a4e",1,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d4"
"2837","v8dz8bhs4o",1051.5,690920,"66842746241d011c40930a4e",0,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","50%","10%","50%","80%","group",1,1,1,0,"The lecturer talked about the paper",NA,"stim","c5"
"2838","v8dz8bhs4o",1599,731714,"66842746241d011c40930a4e",1,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","50%","80%","50%","10%","job",1,1,1,1,"The candidate demonstrated skill B",NA,"stim","d7"
"2839","v8dz8bhs4o",6170.70000000298,761546,"66842746241d011c40930a4e",1,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"2840","v8dz8bhs4o",1815.30000000075,815855,"66842746241d011c40930a4e",0,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","10%","50%","80%","50%","group",1,0,1,1,"The lecturer attended",NA,"stim","d5"
"2841","v8dz8bhs4o",1597.90000000224,853680,"66842746241d011c40930a4e",0,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","10%","70%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d2"
"2842","v8dz8bhs4o",5377.79999999702,890286,"66842746241d011c40930a4e",0,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B",NA,"stim","d6"
"2843","v8dz8bhs4o",987.29999999702,919528,"66842746241d011c40930a4e",0,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","10%","70%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert",NA,"stim","d1"
"2844","v8dz8bhs4o",1444.10000000149,946285,"66842746241d011c40930a4e",0,"668582e30cf76773d7ac09c4","66859166f8a0f61c42cc1089","10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
"2845","vbdf709zh9",43623.5,480402,"5f7315d239bb5b04571dcbe9",1,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel",NA,"stim","c2"
"2846","vbdf709zh9",80661,839213,"5f7315d239bb5b04571dcbe9",1,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel",NA,"stim","d5"
"2847","vbdf709zh9",66102,1040413,"5f7315d239bb5b04571dcbe9",0,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"2848","vbdf709zh9",14881.8000000715,1119640,"5f7315d239bb5b04571dcbe9",0,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","10%","70%","80%","50%","job",0,0,0,1,"The candidate did not demonstrate skill B",NA,"stim","d1"
"2849","vbdf709zh9",22522.8999999762,1257441,"5f7315d239bb5b04571dcbe9",0,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","50%","10%","50%","80%","job",1,0,0,0,"The candidate did not have skill A",NA,"stim","c3"
"2850","vbdf709zh9",42595.7000000477,1420946,"5f7315d239bb5b04571dcbe9",1,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper",NA,"stim","d6"
"2851","vbdf709zh9",5896.5,1523185,"5f7315d239bb5b04571dcbe9",1,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","80%","50%","10%","70%","group",1,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c4"
"2852","vbdf709zh9",3895.09999990463,1569030,"5f7315d239bb5b04571dcbe9",1,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper",NA,"stim","d7"
"2853","vbdf709zh9",2143,1609204,"5f7315d239bb5b04571dcbe9",1,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel",NA,"stim","d2"
"2854","vbdf709zh9",1603.5,1649959,"5f7315d239bb5b04571dcbe9",1,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","50%","80%","50%","10%","group",1,1,1,0,"The postdoc talked about the paper",NA,"stim","c5"
"2855","vbdf709zh9",2066.09999990463,1678702,"5f7315d239bb5b04571dcbe9",1,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","50%","80%","50%","10%","job",0,0,0,0,"The candidate did not have skill A",NA,"stim","c1"
"2856","vbdf709zh9",2705.70000004768,1777144,"5f7315d239bb5b04571dcbe9",0,"668582e30cf76773d7ac09c4","66859158f4e529b15a2ca04e","50%","10%","50%","80%","cook",1,0,0,1,"The main dish impressed the panel",NA,"stim","d4"
"2857","ve8dva9lhw",5519,106384,"5f0c441700d38758b94c5fe9",0,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper",NA,"stim","d7"
"2858","ve8dva9lhw",7041,150758,"5f0c441700d38758b94c5fe9",0,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B",NA,"stim","d1"
"2859","ve8dva9lhw",1033,184333,"5f0c441700d38758b94c5fe9",0,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A",NA,"stim","c5"
"2860","ve8dva9lhw",1015,202197,"5f0c441700d38758b94c5fe9",1,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","80%","50%","10%","50%","cook",0,1,0,0,"The main dish did not impress the panel",NA,"stim","c2"
"2861","ve8dva9lhw",1100,219429,"5f0c441700d38758b94c5fe9",0,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","10%","70%","80%","50%","group",0,1,1,1,"The main dish did not impress the panel",NA,"stim","d3"
"2862","ve8dva9lhw",1431.99999999994,240380,"5f0c441700d38758b94c5fe9",1,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","50%","80%","50%","10%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
"2863","ve8dva9lhw",865,253724,"5f0c441700d38758b94c5fe9",1,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","80%","50%","10%","70%","cook",1,1,0,0,"The dessert did not impress the panel",NA,"stim","c4"
"2864","ve8dva9lhw",1350,271338,"5f0c441700d38758b94c5fe9",1,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","50%","80%","50%","10%","group",1,0,0,1,"The postdoc did not attend",NA,"stim","d4"
"2865","ve8dva9lhw",665,283731,"5f0c441700d38758b94c5fe9",1,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d2"
"2866","ve8dva9lhw",1732,296359,"5f0c441700d38758b94c5fe9",0,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","50%","10%","50%","80%","group",1,0,0,0,"The lecturer attended",NA,"stim","c3"
"2867","ve8dva9lhw",1200,307719,"5f0c441700d38758b94c5fe9",0,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","10%","70%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper",NA,"stim","d5"
"2868","ve8dva9lhw",1132,321230,"5f0c441700d38758b94c5fe9",1,"668582e30cf76773d7ac09c4","6685923ee211360468e27e00","80%","50%","10%","70%","group",1,1,0,1,"The lecturer did not talk about the paper",NA,"stim","d6"
"2869","vmeb5dwokt",36503,573834,"62b2d042ae6609abd802aa95",1,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B",NA,"stim","c4"
"2870","vmeb5dwokt",39775,833719,"62b2d042ae6609abd802aa95",0,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","10%","70%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A",NA,"stim","d6"
"2871","vmeb5dwokt",18818,999756,"62b2d042ae6609abd802aa95",0,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","10%","70%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d2"
"2872","vmeb5dwokt",19854,1086983,"62b2d042ae6609abd802aa95",0,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","50%","10%","50%","80%","job",1,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d4"
"2873","vmeb5dwokt",14141,1152491,"62b2d042ae6609abd802aa95",1,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"2874","vmeb5dwokt",17905,1223165,"62b2d042ae6609abd802aa95",1,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","50%","80%","50%","10%","job",0,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d1"
"2875","vmeb5dwokt",18871,1321209,"62b2d042ae6609abd802aa95",0,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B",NA,"stim","c5"
"2876","vmeb5dwokt",13343,1398958,"62b2d042ae6609abd802aa95",1,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper",NA,"stim","d7"
"2877","vmeb5dwokt",24521,1454256,"62b2d042ae6609abd802aa95",0,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","50%","10%","50%","80%","job",1,0,0,0,"The candidate did not demonstrate skill B",NA,"stim","c3"
"2878","vmeb5dwokt",10510,1502890,"62b2d042ae6609abd802aa95",0,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","50%","10%","50%","80%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
"2879","vmeb5dwokt",7622,1564160,"62b2d042ae6609abd802aa95",0,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","50%","10%","50%","80%","group",1,0,1,1,"The lecturer talked about the paper",NA,"stim","d5"
"2880","vmeb5dwokt",8620,1604568,"62b2d042ae6609abd802aa95",1,"668582e30cf76773d7ac09c4","668591277be348fec5f1cb78","80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c2"
"2881","vmgo8uu6k2",19100.8999999762,257259,"604693490c8a9f0be38a4ecd",1,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B",NA,"stim","c3"
"2882","vmgo8uu6k2",18886.8999999762,332294,"604693490c8a9f0be38a4ecd",1,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d2"
"2883","vmgo8uu6k2",17866.7999999523,392570,"604693490c8a9f0be38a4ecd",0,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","50%","10%","50%","80%","job",1,1,1,0,"The candidate demonstrated skill A",NA,"stim","c5"
"2884","vmgo8uu6k2",1013.29999995232,437570,"604693490c8a9f0be38a4ecd",0,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper",NA,"stim","d7"
"2885","vmgo8uu6k2",1442.10000002384,511661,"604693490c8a9f0be38a4ecd",1,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"2886","vmgo8uu6k2",713.700000047684,544279,"604693490c8a9f0be38a4ecd",0,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","10%","70%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c4"
"2887","vmgo8uu6k2",783.600000023842,580495,"604693490c8a9f0be38a4ecd",1,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel",NA,"stim","c2"
"2888","vmgo8uu6k2",666.599999904633,628283,"604693490c8a9f0be38a4ecd",1,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish",NA,"stim","d1"
"2889","vmgo8uu6k2",801.5,667545,"604693490c8a9f0be38a4ecd",1,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","50%","80%","50%","10%","cook",1,1,0,1,"The main dish did not impress the panel",NA,"stim","d6"
"2890","vmgo8uu6k2",809.799999952316,686850,"604693490c8a9f0be38a4ecd",0,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert",NA,"stim","c1"
"2891","vmgo8uu6k2",875.100000023842,718990,"604693490c8a9f0be38a4ecd",1,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A",NA,"stim","d5"
"2892","vmgo8uu6k2",728.200000047684,753292,"604693490c8a9f0be38a4ecd",0,"668582e30cf76773d7ac09c4","66858de48bf6b94b37097c07","50%","10%","50%","80%","job",1,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d4"
"2893","vnyvpxbec1",21559,227953,"666796ae61e3642d3f26847a",0,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper",NA,"stim","d5"
"2894","vnyvpxbec1",10617,306917,"666796ae61e3642d3f26847a",0,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish",NA,"stim","c1"
"2895","vnyvpxbec1",4080,355823,"666796ae61e3642d3f26847a",0,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","10%","70%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"2896","vnyvpxbec1",12771,400963,"666796ae61e3642d3f26847a",1,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B",NA,"stim","d2"
"2897","vnyvpxbec1",2139,437940,"666796ae61e3642d3f26847a",1,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","80%","50%","10%","70%","job",1,0,0,0,"The candidate did not demonstrate skill A",NA,"stim","c3"
"2898","vnyvpxbec1",2292,482825,"666796ae61e3642d3f26847a",1,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel",NA,"stim","d4"
"2899","vnyvpxbec1",1214,497097,"666796ae61e3642d3f26847a",0,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A",NA,"stim","d6"
"2900","vnyvpxbec1",1442,518582,"666796ae61e3642d3f26847a",1,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","80%","50%","10%","70%","group",1,1,1,1,"The lecturer talked about the paper",NA,"stim","d7"
"2901","vnyvpxbec1",930,540963,"666796ae61e3642d3f26847a",0,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","50%","10%","50%","80%","cook",1,1,1,0,"The main dish impressed the panel",NA,"stim","c5"
"2902","vnyvpxbec1",790,550549,"666796ae61e3642d3f26847a",0,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c2"
"2903","vnyvpxbec1",894,566750,"666796ae61e3642d3f26847a",1,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","50%","80%","50%","10%","cook",1,1,0,0,"The main dish did not impress the panel",NA,"stim","c4"
"2904","vnyvpxbec1",915,582246,"666796ae61e3642d3f26847a",0,"668582e30cf76773d7ac09c4","6685904a0734d6da44b1bc3c","10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish",NA,"stim","d1"
"2905","vwxgt9amyg",11778.6000000001,183755,"668516350e42cf31e23f03dc",0,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","10%","70%","80%","50%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
"2906","vwxgt9amyg",7642.10000000009,245061,"668516350e42cf31e23f03dc",0,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c4"
"2907","vwxgt9amyg",28495.5,379590,"668516350e42cf31e23f03dc",1,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B",NA,"stim","c3"
"2908","vwxgt9amyg",15183.4000000004,457023,"668516350e42cf31e23f03dc",1,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","50%","80%","50%","10%","group",1,0,1,1,"The lecturer talked about the paper",NA,"stim","d5"
"2909","vwxgt9amyg",5804.19999999972,530356,"668516350e42cf31e23f03dc",0,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","50%","10%","50%","80%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"2910","vwxgt9amyg",13784.7999999998,564782,"668516350e42cf31e23f03dc",0,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","10%","70%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B",NA,"stim","d2"
"2911","vwxgt9amyg",5092.80000000028,601549,"668516350e42cf31e23f03dc",1,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill A",NA,"stim","c5"
"2912","vwxgt9amyg",10151.5999999996,683171,"668516350e42cf31e23f03dc",0,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish",NA,"stim","d7"
"2913","vwxgt9amyg",6996.89999999991,728229,"668516350e42cf31e23f03dc",1,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"2914","vwxgt9amyg",3542.60000000009,768616,"668516350e42cf31e23f03dc",0,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel",NA,"stim","d4"
"2915","vwxgt9amyg",9768.5,818940,"668516350e42cf31e23f03dc",0,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill B",NA,"stim","d1"
"2916","vwxgt9amyg",3046,856700,"668516350e42cf31e23f03dc",0,"668582e30cf76773d7ac09c4","66858de30a6f07826c64f5e5","10%","70%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel",NA,"stim","d6"
"2917","w94ftrkuzs",24565,242725,"59fa3f3705d1d60001f149da",1,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"2918","w94ftrkuzs",27242,314231,"59fa3f3705d1d60001f149da",0,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","50%","10%","50%","80%","job",1,0,0,0,"The candidate did not have skill B",NA,"stim","c3"
"2919","w94ftrkuzs",8280,391924,"59fa3f3705d1d60001f149da",0,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","10%","70%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel",NA,"stim","d6"
"2920","w94ftrkuzs",10831,472661,"59fa3f3705d1d60001f149da",1,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend",NA,"stim","c2"
"2921","w94ftrkuzs",24052,548245,"59fa3f3705d1d60001f149da",1,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill A",NA,"stim","c4"
"2922","w94ftrkuzs",2027,588662,"59fa3f3705d1d60001f149da",0,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","10%","50%","80%","50%","group",1,1,1,1,"The lecturer attended",NA,"stim","d7"
"2923","w94ftrkuzs",2240,668581,"59fa3f3705d1d60001f149da",0,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill B",NA,"stim","d1"
"2924","w94ftrkuzs",1580,700863,"59fa3f3705d1d60001f149da",0,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend",NA,"stim","d2"
"2925","w94ftrkuzs",2109,719346,"59fa3f3705d1d60001f149da",0,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill B",NA,"stim","c1"
"2926","w94ftrkuzs",14571,755174,"59fa3f3705d1d60001f149da",1,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"2927","w94ftrkuzs",1688,787506,"59fa3f3705d1d60001f149da",1,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","80%","50%","10%","70%","group",1,0,1,1,"The lecturer attended",NA,"stim","d5"
"2928","w94ftrkuzs",1593,806144,"59fa3f3705d1d60001f149da",1,"668582e30cf76773d7ac09c4","668591c325309575643a67c6","80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel",NA,"stim","d4"
"2929","wclnju9n0c",20801.9000000954,321538,"5fda057989ec4c35a700f69f",0,"668582e30cf76773d7ac09c4","6685953cd2e34e2aeed95e16","10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend",NA,"stim","d2"
"2930","wclnju9n0c",57412.8999998569,448969,"5fda057989ec4c35a700f69f",1,"668582e30cf76773d7ac09c4","6685953cd2e34e2aeed95e16","80%","50%","10%","70%","job",1,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d4"
"2931","wclnju9n0c",17094.5,524873,"5fda057989ec4c35a700f69f",1,"668582e30cf76773d7ac09c4","6685953cd2e34e2aeed95e16","50%","80%","50%","10%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"2932","wclnju9n0c",15312.5,618944,"5fda057989ec4c35a700f69f",1,"668582e30cf76773d7ac09c4","6685953cd2e34e2aeed95e16","80%","50%","10%","50%","cook",1,1,1,1,"The main dish impressed the panel",NA,"stim","d7"
"2933","wclnju9n0c",14500.4000000954,729824,"5fda057989ec4c35a700f69f",0,"668582e30cf76773d7ac09c4","6685953cd2e34e2aeed95e16","50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c4"
"2934","wclnju9n0c",17824.2000000477,807863,"5fda057989ec4c35a700f69f",0,"668582e30cf76773d7ac09c4","6685953cd2e34e2aeed95e16","10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel",NA,"stim","c3"
