"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","probgroup","ans","isPerm","anscb","ansVar","ansVar2","ansVar3"
"531","gd36xqhbjg",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"532","gd36xqhbjg",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"533","gd9z8210aw",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"534","gd9z8210aw",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"535","gd9z8210aw",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"536","ghpo53bg3q",1,"80%","50%","10%","50%","cook",1,1,1,1,"The dessert impressed the panel","d7","1",7,TRUE,3,"Au","Au=1","Au=1"
"537","ghpo53bg3q",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","1",6,TRUE,6,"B","B","B=0"
"538","ghpo53bg3q",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"539","ghpo53bg3q",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"540","gph3ty2ynf",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"541","gph3ty2ynf",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"542","gph3ty2ynf",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1","1",6,TRUE,6,"B","B","B=0"
"543","gph3ty2ynf",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"544","gph3ty2ynf",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"545","gv1o0kzjn4",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"546","gv1o0kzjn4",0,"10%","50%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"547","gy8x59vewo",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,2,"A","A","A=0"
"548","gy8x59vewo",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"549","gy8x59vewo",0,"10%","50%","80%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"550","gy8x59vewo",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"551","gy8x59vewo",1,"80%","50%","10%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"552","h3w4x8qga8",1,"80%","50%","10%","50%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"553","h3w4x8qga8",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"554","h3w4x8qga8",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"555","h76x48pb2b",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc attended","d7","1",5,TRUE,5,"B","B","B=1"
"556","h76x48pb2b",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","1",2,TRUE,6,"B","B","B=0"
"557","h76x48pb2b",0,"10%","50%","80%","50%","cook",1,1,1,0,"The chef completed the dessert","c5","1",5,TRUE,5,"B","B","B=1"
"558","hlybnopz9m",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate had skill A","c5","1",1,TRUE,5,"B","B","B=1"
"559","hlybnopz9m",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef completed the main dish","d5","1",1,TRUE,5,"B","B","B=1"
"560","hlybnopz9m",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not have skill A","d2","1",2,TRUE,6,"B","B","B=0"
"561","hq0w3rwfl4",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc attended","c1","1",5,FALSE,5,"B","B","B=1"
"562","hqnzxajcqo",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"563","hqnzxajcqo",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,3,"Au","Au=1","Au=1"
"564","hqnzxajcqo",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"565","hqnzxajcqo",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"566","hqnzxajcqo",1,"80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,2,"A","A","A=0"
"567","htwgg3husn",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"568","htwgg3husn",0,"10%","50%","80%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","1",6,TRUE,6,"B","B","B=0"
"569","htwgg3husn",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"570","htwgg3husn",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"571","hw7x0umwqc",1,"80%","50%","10%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","1",7,TRUE,3,"Au","Au=1","Au=1"
"572","hw7x0umwqc",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"573","hw7x0umwqc",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"574","hw7x0umwqc",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"575","hxzx57dzgt",1,"80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,6,"B","B","B=0"
"576","hxzx57dzgt",1,"80%","50%","10%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"577","hxzx57dzgt",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"578","j08le7mv2j",1,"80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,2,"A","A","A=0"
"579","j08le7mv2j",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"580","j08le7mv2j",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not have skill B","d4","1",6,TRUE,2,"A","A","A=0"
"581","j08le7mv2j",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,6,"B","B","B=0"
"582","j08le7mv2j",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"583","j0q1uxpg7r",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"584","j0q1uxpg7r",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"585","j0q1uxpg7r",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"586","j9e90807km",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"587","j9e90807km",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"588","j9e90807km",1,"80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,2,"A","A","A=0"
"589","j9e90807km",1,"80%","50%","10%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"590","j9e90807km",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"591","jkej8zebrz",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"592","jkej8zebrz",1,"80%","50%","10%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"593","jkej8zebrz",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not have skill A","c2","1",2,TRUE,6,"B","B","B=0"
"594","jkej8zebrz",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1","1",6,TRUE,6,"B","B","B=0"
"595","jp751z6vgq",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill B","c3","1",8,FALSE,8,"Bu","Bu=0","Bu=0"
"596","jqja0r8ssw",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"597","jqja0r8ssw",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","1",2,TRUE,6,"B","B","B=0"
"598","jqja0r8ssw",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"599","jqja0r8ssw",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,6,"B","B","B=0"
"600","jrnzo9m8c2",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1","1",2,TRUE,6,"B","B","B=0"
"601","jrnzo9m8c2",1,"80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,6,"B","B","B=0"
"602","jrnzo9m8c2",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate had skill A","c5","1",1,TRUE,5,"B","B","B=1"
"603","jtbunj4kg8",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"604","jtbunj4kg8",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"605","jtbunj4kg8",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"606","jtbunj4kg8",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"607","jvpte2hw1k",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"608","jvpte2hw1k",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"609","jvpte2hw1k",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"610","jvpte2hw1k",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"611","jvpte2hw1k",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"612","jvpte2hw1k",1,"80%","50%","10%","50%","cook",1,1,1,1,"The dessert impressed the panel","d7","1",7,TRUE,3,"Au","Au=1","Au=1"
"613","jvpte2hw1k",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,2,"A","A","A=0"
"614","jvxhw3813w",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"615","jvxhw3813w",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"616","jvxhw3813w",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"617","jvxhw3813w",0,"10%","50%","80%","50%","group",0,0,0,0,"The lecturer did not talk about the paper","c1","1",4,FALSE,4,"Au","Au=0","Au=0"
"618","k2offxa1n9",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,2,"A","A","A=0"
"619","k2offxa1n9",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef completed the main dish","c1","1",1,FALSE,5,"B","B","B=1"
"620","k2offxa1n9",0,"10%","50%","80%","50%","cook",0,1,0,0,"The dessert impressed the panel","c2","1",7,FALSE,7,"Bu","Bu=1","Bu=1"
"621","k5nlfxsdf7",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"622","k5nlfxsdf7",0,"10%","50%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"623","k5nlfxsdf7",0,"10%","50%","80%","50%","group",1,0,0,0,"The postdoc did not attend","c3","1",6,TRUE,6,"B","B","B=0"
"624","k5nlfxsdf7",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"625","k5nlfxsdf7",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"626","k5nlfxsdf7",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","1",6,TRUE,6,"B","B","B=0"
"627","kay5gmo2wa",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"628","kay5gmo2wa",0,"10%","50%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"629","kay5gmo2wa",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"630","kazwao077f",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"631","kazwao077f",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,6,"B","B","B=0"
"632","kazwao077f",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,4,"Au","Au=0","Au=0"
"633","kgaw1zm6qa",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer did not talk about the paper","d5","1",4,FALSE,4,"Au","Au=0","Au=0"
"634","kgaw1zm6qa",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"635","kgaw1zm6qa",0,"10%","50%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"636","klcnyq0raa",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"637","klcnyq0raa",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"638","kvw58dx5gl",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"639","kvw58dx5gl",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"640","kvw58dx5gl",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"641","kvw58dx5gl",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate had skill A","d7","1",1,TRUE,1,"A","A","A=1"
"642","kvw58dx5gl",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","1",1,TRUE,5,"B","B","B=1"
"643","kx1dp56kk1",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","1",6,TRUE,2,"A","A","A=0"
"644","kx1dp56kk1",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7","1",7,TRUE,3,"Au","Au=1","Au=1"
"645","kx1dp56kk1",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"646","kx1dp56kk1",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1","1",8,FALSE,4,"Au","Au=0","Au=0"
"647","kxqv9mwcpw",0,"10%","50%","80%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"648","kxqv9mwcpw",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","1",2,TRUE,2,"A","A","A=0"
"649","kxqv9mwcpw",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef completed the main dish","d5","1",1,TRUE,5,"B","B","B=1"
"650","kxqv9mwcpw",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate had skill A","c5","1",1,TRUE,1,"A","A","A=1"
"651","kxqv9mwcpw",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"652","ky1q8mlyj1",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"653","ky1q8mlyj1",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"654","ky1q8mlyj1",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"655","l4n1kytgt3",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"656","l4n1kytgt3",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","1",2,TRUE,6,"B","B","B=0"
"657","l4n1kytgt3",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"658","l4n1kytgt3",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"659","le17jqsy9b",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1","1",6,TRUE,6,"B","B","B=0"
"660","le17jqsy9b",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","1",2,TRUE,6,"B","B","B=0"
"661","le17jqsy9b",0,"10%","50%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"662","le17jqsy9b",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"663","lezdvmtswn",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","1",1,TRUE,5,"B","B","B=1"
"664","lezdvmtswn",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate had skill A","c5","1",1,TRUE,1,"A","A","A=1"
"665","lezdvmtswn",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"666","lgtj8fvsno",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"667","lgtj8fvsno",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7","1",3,TRUE,3,"Au","Au=1","Au=1"
"668","lk0ubcah1v",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"669","lnqu0k0fqy",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"670","lnqu0k0fqy",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"671","lpdp9047rp",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"672","lpdp9047rp",1,"80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"673","lpdp9047rp",1,"80%","50%","10%","50%","cook",1,1,1,1,"The chef completed the dessert","d7","1",5,TRUE,1,"A","A","A=1"
"674","lpdp9047rp",0,"10%","50%","80%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","1",6,TRUE,6,"B","B","B=0"
"675","lpdp9047rp",1,"80%","50%","10%","50%","group",0,1,0,1,"The lecturer did not attend","d2","1",2,TRUE,6,"B","B","B=0"
"676","lpdp9047rp",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer attended","d5","1",1,TRUE,1,"A","A","A=1"
"677","lva6pajn7b",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"678","lva6pajn7b",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","1",2,TRUE,6,"B","B","B=0"
"679","lva6pajn7b",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","1",1,TRUE,5,"B","B","B=1"
"680","lva6pajn7b",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,6,"B","B","B=0"
"681","lva6pajn7b",0,"10%","50%","80%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","1",2,TRUE,2,"A","A","A=0"
"682","lva6pajn7b",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,6,"B","B","B=0"
"683","lva6pajn7b",0,"10%","50%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"684","lva6pajn7b",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"685","lvwhpnhhz2",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"686","lvwhpnhhz2",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"687","lvwhpnhhz2",0,"10%","50%","80%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"688","lvwhpnhhz2",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill B","c2","1",6,FALSE,6,"B","B","B=0"
"689","mdw6h0o487",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","1",6,TRUE,6,"B","B","B=0"
"690","mdw6h0o487",0,"10%","50%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"691","mdw6h0o487",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish impressed the panel","d4","1",3,FALSE,3,"Au","Au=1","Au=1"
"692","mdw6h0o487",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","1",1,TRUE,5,"B","B","B=1"
"693","mdw6h0o487",0,"10%","50%","80%","50%","cook",1,1,0,1,"The chef completed the dessert","d6","1",5,FALSE,5,"B","B","B=1"
"694","mmgq1v5fa6",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,2,"A","A","A=0"
"695","mmgq1v5fa6",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"696","mmgq1v5fa6",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"697","mmgq1v5fa6",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc attended","d3","1",5,TRUE,1,"A","A","A=1"
"698","mmgq1v5fa6",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate had skill A","d5","1",1,TRUE,1,"A","A","A=1"
"699","mmgq1v5fa6",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"700","mou29fwrf1",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"701","mvfvsohrwx",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1","1",2,TRUE,6,"B","B","B=0"
"702","mvfvsohrwx",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"703","mvfvsohrwx",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate did not demonstrate skill B","d5","1",8,FALSE,4,"Au","Au=0","Au=0"
"704","mvfvsohrwx",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"705","mvfvsohrwx",0,"10%","50%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","1",3,TRUE,3,"Au","Au=1","Au=1"
"706","my5bsvkq60",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,6,"B","B","B=0"
