"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype"
"2608","s0xj8epd2g",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1"
"2609","s0xj8epd2g",0,"10%","70%","80%","50%","group",1,0,0,0,"The lecturer attended","c3"
"2610","s0xj8epd2g",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill B","d7"
"2611","s0xj8epd2g",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2612","s0xj8epd2g",0,"50%","10%","50%","80%","cook",1,0,0,1,"The chef did not complete the dessert","d4"
"2613","s0xj8epd2g",0,"10%","70%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"2614","s0xj8epd2g",1,"80%","50%","10%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"2615","s3aualkz3g",1,"50%","80%","50%","10%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"2616","s3aualkz3g",0,"50%","10%","50%","80%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2617","s3aualkz3g",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"2618","s3aualkz3g",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc talked about the paper","d6"
"2619","s3aualkz3g",0,"50%","10%","50%","80%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2620","s3aualkz3g",0,"10%","70%","80%","50%","group",1,1,0,0,"The lecturer attended","c4"
"2621","s3aualkz3g",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill B","d1"
"2622","s3aualkz3g",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2623","s3aualkz3g",1,"80%","50%","10%","70%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2624","s3aualkz3g",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2625","s3aualkz3g",0,"50%","10%","50%","80%","cook",0,0,0,0,"The chef did not complete the dessert","c1"
"2626","s3aualkz3g",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2627","s7wjty7f3h",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate had skill B","d3"
"2628","s7wjty7f3h",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"2629","s7wjty7f3h",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"2630","s7wjty7f3h",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"2631","s7wjty7f3h",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2632","s7wjty7f3h",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2633","s7wjty7f3h",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"2634","s7wjty7f3h",1,"80%","50%","10%","70%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2635","s7wjty7f3h",1,"80%","50%","10%","70%","group",0,1,0,0,"The lecturer did not attend","c2"
"2636","s7wjty7f3h",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc attended","d7"
"2637","s7wjty7f3h",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2638","s7wjty7f3h",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2639","smcrd8psyc",0,"10%","70%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"2640","smcrd8psyc",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2641","smcrd8psyc",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not talk about the paper","c1"
"2642","smcrd8psyc",0,"10%","70%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2643","smcrd8psyc",0,"50%","10%","50%","80%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2644","smcrd8psyc",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"2645","smcrd8psyc",1,"50%","80%","50%","10%","group",1,0,0,0,"The postdoc did not attend","c3"
"2646","smcrd8psyc",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2647","smcrd8psyc",0,"50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2648","smcrd8psyc",1,"50%","80%","50%","10%","cook",1,1,0,0,"The main dish did not impress the panel","c4"
"2649","smcrd8psyc",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4"
"2650","smcrd8psyc",1,"50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend","c2"
"2651","sp0u1z6alo",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2"
"2652","sp0u1z6alo",0,"50%","10%","50%","80%","group",1,1,0,1,"The postdoc attended","d6"
"2653","sp0u1z6alo",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not attend","d2"
"2654","sp0u1z6alo",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1"
"2655","sp0u1z6alo",0,"10%","70%","80%","50%","job",1,1,1,0,"The candidate did not have skill A","c5"
"2656","sp0u1z6alo",0,"10%","70%","80%","50%","cook",1,0,0,0,"The main dish impressed the panel","c3"
"2657","sp0u1z6alo",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc did not talk about the paper","d3"
"2658","sp0u1z6alo",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish did not impress the panel","d5"
"2659","sp0u1z6alo",0,"10%","70%","80%","50%","group",1,0,0,1,"The lecturer did not attend","d4"
"2660","sp0u1z6alo",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1"
"2661","sp0u1z6alo",0,"10%","50%","80%","50%","cook",1,1,0,0,"The chef completed the main dish","c4"
"2662","sp0u1z6alo",0,"50%","10%","50%","80%","cook",1,1,1,1,"The main dish impressed the panel","d7"
"2663","sp2exc0g1d",0,"10%","70%","80%","50%","group",1,0,0,0,"The postdoc did not attend","c3"
"2664","sp2exc0g1d",1,"50%","80%","50%","10%","group",0,0,0,0,"The lecturer did not attend","c1"
"2665","sqanaeak35",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2666","sqanaeak35",1,"50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"2667","sqanaeak35",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2668","sqanaeak35",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2669","sqanaeak35",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2670","sqanaeak35",0,"10%","70%","80%","50%","group",1,0,0,0,"The lecturer did not talk about the paper","c3"
"2671","sqanaeak35",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2672","sqanaeak35",0,"10%","70%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2673","sqanaeak35",0,"10%","50%","80%","50%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2674","sqanaeak35",1,"80%","50%","10%","70%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"2675","sqanaeak35",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate demonstrated skill B","d6"
"2676","sqanaeak35",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"2677","sy0nupmc9r",1,"80%","50%","10%","70%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"2678","sy0nupmc9r",0,"50%","10%","50%","80%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2679","sy0nupmc9r",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2680","sy0nupmc9r",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2681","sy0nupmc9r",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2682","sy0nupmc9r",0,"10%","70%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2683","sy0nupmc9r",0,"50%","10%","50%","80%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2684","sy0nupmc9r",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not have skill B","d4"
"2685","sy0nupmc9r",1,"50%","80%","50%","10%","group",0,1,0,1,"The lecturer did not attend","d2"
"2686","sy0nupmc9r",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"2687","sy0nupmc9r",1,"50%","80%","50%","10%","cook",1,0,0,0,"The main dish did not impress the panel","c3"
"2688","sy0nupmc9r",0,"10%","70%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"2689","t0e9cu4mm8",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"2690","t0e9cu4mm8",1,"50%","80%","50%","10%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2691","t0e9cu4mm8",0,"50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2692","t0e9cu4mm8",0,"10%","70%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1"
"2693","t0e9cu4mm8",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2694","t0e9cu4mm8",1,"80%","50%","10%","70%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"2695","t0e9cu4mm8",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2696","t0e9cu4mm8",0,"50%","10%","50%","80%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"2697","t0e9cu4mm8",0,"50%","10%","50%","80%","group",1,0,0,0,"The lecturer did not talk about the paper","c3"
"2698","t0e9cu4mm8",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2"
"2699","t0e9cu4mm8",0,"10%","70%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7"
"2700","t0e9cu4mm8",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"2701","t4b5nzk90g",0,"50%","10%","50%","80%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2702","t4b5nzk90g",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2703","t4b5nzk90g",0,"10%","50%","80%","50%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"2704","t4b5nzk90g",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"2705","t4b5nzk90g",1,"50%","80%","50%","10%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"2706","t4b5nzk90g",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2707","t4b5nzk90g",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2708","t4b5nzk90g",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2"
"2709","t4b5nzk90g",0,"10%","70%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"2710","t4b5nzk90g",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"2711","t4b5nzk90g",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2712","t4b5nzk90g",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3"
"2713","t6fhvou8ky",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1"
"2714","t6fhvou8ky",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill B","c1"
"2715","t6fhvou8ky",0,"10%","50%","80%","50%","cook",1,1,1,0,"The chef completed the main dish","c5"
"2716","t6fhvou8ky",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4"
"2717","t6fhvou8ky",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer attended","d7"
"2718","t6fhvou8ky",0,"10%","70%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2"
"2719","t6fhvou8ky",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc attended","d3"
"2720","t6fhvou8ky",0,"50%","10%","50%","80%","job",1,0,0,0,"The candidate did not have skill B","c3"
"2721","t6fhvou8ky",1,"80%","50%","10%","70%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"2722","t6fhvou8ky",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2723","t6fhvou8ky",0,"50%","10%","50%","80%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2724","t6fhvou8ky",0,"10%","70%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2725","t7lvq1r26o",1,"80%","50%","10%","70%","group",0,0,0,1,"The lecturer talked about the paper","d1"
"2726","t7lvq1r26o",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2727","t7lvq1r26o",1,"50%","80%","50%","10%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2728","t7lvq1r26o",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2729","t7lvq1r26o",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1"
"2730","t7lvq1r26o",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2731","t7lvq1r26o",1,"80%","50%","10%","70%","group",1,0,0,0,"The lecturer did not talk about the paper","c3"
"2732","t7lvq1r26o",0,"10%","50%","80%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"2733","t7lvq1r26o",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2734","t7lvq1r26o",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"2735","t7lvq1r26o",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2"
"2736","t7lvq1r26o",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"2737","t7rkbew6vb",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not have skill A","c2"
"2738","t7rkbew6vb",1,"80%","50%","10%","50%","cook",1,0,1,1,"The dessert impressed the panel","d5"
"2739","t7rkbew6vb",1,"80%","50%","10%","50%","group",1,0,0,0,"The postdoc did not talk about the paper","c3"
"2740","t7rkbew6vb",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"2741","t7rkbew6vb",1,"80%","50%","10%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2742","t7rkbew6vb",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2743","t7rkbew6vb",0,"50%","10%","50%","80%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2744","t7rkbew6vb",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"2745","t7rkbew6vb",0,"50%","10%","50%","80%","group",0,0,0,1,"The lecturer did not attend","d1"
"2746","t7rkbew6vb",1,"80%","50%","10%","70%","group",0,0,0,0,"The postdoc did not attend","c1"
"2747","t7rkbew6vb",1,"50%","80%","50%","10%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"2748","t7rkbew6vb",0,"10%","70%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"2749","tacq04ymkp",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2750","tacq04ymkp",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not demonstrate skill B","c3"
"2751","tacq04ymkp",1,"80%","50%","10%","50%","group",1,1,0,1,"The postdoc did not attend","d6"
"2752","tacq04ymkp",0,"50%","10%","50%","80%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"2753","tacq04ymkp",1,"80%","50%","10%","70%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2754","tacq04ymkp",1,"80%","50%","10%","50%","group",0,0,0,1,"The postdoc did not attend","d1"
"2755","tacq04ymkp",1,"80%","50%","10%","70%","cook",1,1,1,1,"The chef completed the main dish","d7"
"2756","tacq04ymkp",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc attended","d3"
"2757","tacq04ymkp",0,"10%","70%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4"
"2758","tacq04ymkp",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2759","tacq04ymkp",0,"50%","10%","50%","80%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2760","tacq04ymkp",0,"10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"2761","tczz07mwce",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef did not complete the dessert","d5"
"2762","tczz07mwce",1,"50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend","c2"
"2763","tczz07mwce",0,"50%","10%","50%","80%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"2764","tczz07mwce",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2765","tczz07mwce",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1"
"2766","tczz07mwce",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"2767","tczz07mwce",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1"
"2768","tczz07mwce",1,"80%","50%","10%","50%","cook",0,1,1,1,"The chef did not complete the main dish","d3"
"2769","tczz07mwce",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"2770","tczz07mwce",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate had skill B","c3"
"2771","tczz07mwce",0,"10%","70%","80%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4"
"2772","tczz07mwce",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2"
"2773","tffwxamtev",1,"80%","50%","10%","70%","group",1,0,0,0,"The postdoc did not attend","c3"
"2774","tffwxamtev",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5"
"2775","tffwxamtev",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate had skill B","d3"
"2776","tffwxamtev",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2777","tffwxamtev",1,"50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend","c2"
"2778","tffwxamtev",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2779","tffwxamtev",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"2780","tffwxamtev",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1"
"2781","tffwxamtev",1,"80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2782","tffwxamtev",0,"10%","50%","80%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"2783","tffwxamtev",0,"50%","10%","50%","80%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2784","tnycdny6pq",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"2785","tnycdny6pq",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3"
"2786","tnycdny6pq",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc talked about the paper","d6"
"2787","tnycdny6pq",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc talked about the paper","c4"
"2788","tnycdny6pq",0,"10%","70%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2"
"2789","tnycdny6pq",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2790","tnycdny6pq",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer attended","d5"
"2791","tnycdny6pq",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1"
"2792","tnycdny6pq",1,"50%","80%","50%","10%","cook",0,1,0,1,"The main dish did not impress the panel","d2"
"2793","tnycdny6pq",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"2794","tnycdny6pq",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"2795","tnycdny6pq",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2796","tr5pqnpvcl",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1"
"2797","tr5pqnpvcl",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"2798","tr5pqnpvcl",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2799","tr5pqnpvcl",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"2800","tr5pqnpvcl",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"2801","tr5pqnpvcl",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2802","tr5pqnpvcl",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2803","tr5pqnpvcl",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2804","tr5pqnpvcl",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4"
"2805","tr5pqnpvcl",0,"50%","10%","50%","80%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"2806","tr5pqnpvcl",1,"80%","50%","10%","70%","group",1,0,0,0,"The postdoc did not attend","c3"
"2807","tr5pqnpvcl",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2"
"2808","tv93ukwk6v",0,"50%","10%","50%","80%","cook",1,0,1,1,"The chef did not complete the dessert","d5"
"2809","tv93ukwk6v",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not have skill B","d4"
"2810","tv93ukwk6v",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2811","tv93ukwk6v",0,"10%","70%","80%","50%","group",1,0,0,0,"The postdoc did not attend","c3"
"2812","tv93ukwk6v",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"2813","tv93ukwk6v",1,"80%","50%","10%","70%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2814","tv93ukwk6v",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"2815","tv93ukwk6v",1,"80%","50%","10%","70%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"2816","tv93ukwk6v",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2817","tv93ukwk6v",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2818","tv93ukwk6v",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2819","tv93ukwk6v",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2820","tx60qv0b3s",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2821","tx60qv0b3s",0,"50%","10%","50%","80%","group",0,1,0,1,"The lecturer did not attend","d2"
"2822","tx60qv0b3s",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1"
"2823","tx60qv0b3s",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2824","tx60qv0b3s",1,"80%","50%","10%","50%","group",1,0,0,1,"The postdoc did not attend","d4"
"2825","tx60qv0b3s",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1"
"2826","tx60qv0b3s",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7"
"2827","tx60qv0b3s",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2828","tx60qv0b3s",1,"50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend","c2"
"2829","tx60qv0b3s",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"2830","tx60qv0b3s",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2831","tx60qv0b3s",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"2832","txvycn2emf",0,"50%","10%","50%","80%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"2833","txvycn2emf",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer did not talk about the paper","d5"
"2834","u0o70f9myr",0,"50%","10%","50%","80%","group",1,0,0,0,"The lecturer did not talk about the paper","c3"
"2835","u0o70f9myr",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2836","u0o70f9myr",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not have skill B","d4"
"2837","u0o70f9myr",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate did not demonstrate skill A","d3"
"2838","u0o70f9myr",0,"10%","70%","80%","50%","cook",1,1,1,0,"The chef completed the main dish","c5"
"2839","u0o70f9myr",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2840","u0o70f9myr",0,"50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill B","d7"
"2841","u0o70f9myr",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2842","u0o70f9myr",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2843","u0o70f9myr",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1"
"2844","u0o70f9myr",0,"10%","70%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"2845","u0o70f9myr",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2846","u3um9edxsh",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2"
"2847","u3um9edxsh",1,"50%","80%","50%","10%","cook",1,1,1,1,"The chef completed the main dish","d7"
"2848","u3um9edxsh",1,"50%","80%","50%","10%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"2849","u3um9edxsh",0,"50%","10%","50%","80%","cook",1,1,1,0,"The chef completed the dessert","c5"
"2850","u3um9edxsh",0,"50%","10%","50%","80%","job",1,0,1,1,"The candidate did not have skill B","d5"
"2851","u3um9edxsh",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"2852","u3um9edxsh",0,"50%","10%","50%","80%","cook",0,1,0,1,"The main dish did not impress the panel","d2"
"2853","u3um9edxsh",1,"80%","50%","10%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"2854","u3um9edxsh",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not have skill B","d4"
"2855","u3um9edxsh",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate had skill B","c3"
"2856","u3um9edxsh",0,"10%","50%","80%","50%","group",0,0,0,0,"The lecturer did not attend","c1"
"2857","u3um9edxsh",0,"50%","10%","50%","80%","cook",0,1,1,1,"The dessert impressed the panel","d3"
