"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans","ansVar","ansVar2","ansVar3"
"1374","tczz07mwce",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1375","tczz07mwce",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate had skill B","c3","conjunctive",5,"B","B","B=1"
"1376","tczz07mwce",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2,"A","A","A=0"
"1377","tnycdny6pq",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"1378","tnycdny6pq",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc talked about the paper","d6","disjunctive",7,"Bu","Bu=1","Bu=1"
"1379","tnycdny6pq",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc talked about the paper","c4","conjunctive",7,"Bu","Bu=1","Bu=1"
"1380","tnycdny6pq",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1381","tnycdny6pq",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1,"A","A","A=1"
"1382","tnycdny6pq",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2,"A","A","A=0"
"1383","tnycdny6pq",1,"50%","80%","50%","10%","cook",0,1,0,1,"The main dish did not impress the panel","d2","disjunctive",4,"Au","Au=0","Au=0"
"1384","tnycdny6pq",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1385","tnycdny6pq",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"1386","tr5pqnpvcl",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"1387","tr5pqnpvcl",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1388","tr5pqnpvcl",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1389","tr5pqnpvcl",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1390","tr5pqnpvcl",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1391","tr5pqnpvcl",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"1392","tr5pqnpvcl",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4","disjunctive",8,"Bu","Bu=0","Bu=0"
"1393","tr5pqnpvcl",1,"80%","50%","10%","70%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6,"B","B","B=0"
"1394","tv93ukwk6v",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1395","tv93ukwk6v",1,"80%","50%","10%","70%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1396","tv93ukwk6v",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1397","tv93ukwk6v",1,"80%","50%","10%","70%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"1398","tv93ukwk6v",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"1399","tv93ukwk6v",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"1400","tv93ukwk6v",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1401","tx60qv0b3s",1,"80%","50%","10%","50%","group",1,0,0,1,"The postdoc did not attend","d4","disjunctive",6,"B","B","B=0"
"1402","tx60qv0b3s",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2,"A","A","A=0"
"1403","tx60qv0b3s",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1404","tx60qv0b3s",1,"50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2,"A","A","A=0"
"1405","tx60qv0b3s",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3,"Au","Au=1","Au=1"
"1406","u0o70f9myr",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not have skill B","d4","disjunctive",6,"B","B","B=0"
"1407","u0o70f9myr",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate did not demonstrate skill A","d3","disjunctive",4,"Au","Au=0","Au=0"
"1408","u0o70f9myr",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1409","u0o70f9myr",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"1410","u0o70f9myr",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1411","u3um9edxsh",1,"50%","80%","50%","10%","cook",1,1,1,1,"The chef completed the main dish","d7","disjunctive",1,"A","A","A=1"
"1412","u3um9edxsh",1,"50%","80%","50%","10%","cook",0,0,0,1,"The chef did not complete the dessert","d1","disjunctive",6,"B","B","B=0"
"1413","u3um9edxsh",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4,"Au","Au=0","Au=0"
"1414","u3um9edxsh",1,"80%","50%","10%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1415","u3um9edxsh",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not have skill B","d4","disjunctive",6,"B","B","B=0"
"1416","u3um9edxsh",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate had skill B","c3","conjunctive",5,"B","B","B=1"
"1417","u67t0wz7pt",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"1418","u67t0wz7pt",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"1419","u67t0wz7pt",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2,"A","A","A=0"
"1420","u67t0wz7pt",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3,"Au","Au=1","Au=1"
"1421","udxbdgcpem",1,"50%","80%","50%","10%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4,"Au","Au=0","Au=0"
"1422","udxbdgcpem",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1423","udxbdgcpem",1,"50%","80%","50%","10%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3,"Au","Au=1","Au=1"
"1424","udxbdgcpem",1,"80%","50%","10%","70%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"1425","ugxdecbo5b",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not demonstrate skill B","d1","disjunctive",8,"Bu","Bu=0","Bu=0"
"1426","ugxdecbo5b",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc talked about the paper","d2","disjunctive",7,"Bu","Bu=1","Bu=1"
"1427","ugxdecbo5b",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1428","ugxdecbo5b",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1429","ugxdecbo5b",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1430","ugxdecbo5b",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3,"Au","Au=1","Au=1"
"1431","ugxdecbo5b",1,"80%","50%","10%","70%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4,"Au","Au=0","Au=0"
"1432","ugxdecbo5b",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate demonstrated skill A","d4","disjunctive",3,"Au","Au=1","Au=1"
"1433","uoa0ovtlnv",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate had skill B","d3","disjunctive",5,"B","B","B=1"
"1434","uoa0ovtlnv",1,"80%","50%","10%","50%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6,"B","B","B=0"
"1435","uoa0ovtlnv",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1436","uoa0ovtlnv",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill B","c1","conjunctive",6,"B","B","B=0"
"1437","uoa0ovtlnv",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1438","uoykg3s46w",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6,"B","B","B=0"
"1439","uoykg3s46w",1,"50%","80%","50%","10%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","conjunctive",4,"Au","Au=0","Au=0"
"1440","uoykg3s46w",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1441","uoykg3s46w",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"1442","uoykg3s46w",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"1443","uq6ebx8dzd",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4,"Au","Au=0","Au=0"
"1444","uq6ebx8dzd",1,"80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1445","uq6ebx8dzd",1,"80%","50%","10%","70%","cook",1,0,1,1,"The chef completed the main dish","d5","disjunctive",1,"A","A","A=1"
"1446","uq6ebx8dzd",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4,"Au","Au=0","Au=0"
"1447","uq6ebx8dzd",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"1448","uq6ebx8dzd",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1449","uq6ebx8dzd",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1450","uq6ebx8dzd",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"1451","uq6ebx8dzd",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1","conjunctive",8,"Bu","Bu=0","Bu=0"
"1452","uv2h50pkyf",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1453","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"1454","uv2h50pkyf",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1455","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4,"Au","Au=0","Au=0"
"1456","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"1457","uv2h50pkyf",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4,"Au","Au=0","Au=0"
"1458","uv2h50pkyf",1,"80%","50%","10%","70%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3,"Au","Au=1","Au=1"
"1459","uv2h50pkyf",1,"80%","50%","10%","70%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"1460","uvqp44syzj",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate did not demonstrate skill A","d3","disjunctive",4,"Au","Au=0","Au=0"
"1461","uvqp44syzj",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not talk about the paper","d1","disjunctive",4,"Au","Au=0","Au=0"
"1462","uvqp44syzj",1,"50%","80%","50%","10%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1463","uvqp44syzj",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"1464","uvqp44syzj",1,"50%","80%","50%","10%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"1465","uvqp44syzj",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef completed the main dish","d4","disjunctive",1,"A","A","A=1"
"1466","v2kysdqn7q",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3,"Au","Au=1","Au=1"
"1467","v2kysdqn7q",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc talked about the paper","d2","disjunctive",7,"Bu","Bu=1","Bu=1"
"1468","v2kysdqn7q",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1469","v2kysdqn7q",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3,"Au","Au=1","Au=1"
"1470","v2kysdqn7q",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate had skill A","d6","disjunctive",1,"A","A","A=1"
"1471","v2kysdqn7q",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6,"B","B","B=0"
"1472","v54ftyo0dk",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"1473","v54ftyo0dk",1,"50%","80%","50%","10%","group",1,1,1,0,"The lecturer talked about the paper","c5","conjunctive",3,"Au","Au=1","Au=1"
"1474","v54ftyo0dk",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2,"A","A","A=0"
"1475","v54ftyo0dk",1,"80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6,"B","B","B=0"
"1476","v54ftyo0dk",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1477","v54ftyo0dk",1,"50%","80%","50%","10%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4,"Au","Au=0","Au=0"
"1478","v54ftyo0dk",1,"50%","80%","50%","10%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","conjunctive",4,"Au","Au=0","Au=0"
"1479","v54ftyo0dk",1,"50%","80%","50%","10%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"1480","v8dz8bhs4o",1,"80%","50%","10%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1481","v8dz8bhs4o",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1482","v8dz8bhs4o",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4,"Au","Au=0","Au=0"
"1483","v8dz8bhs4o",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"1484","v8dz8bhs4o",1,"50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"1485","vbdf709zh9",1,"50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"1486","vbdf709zh9",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"1487","vbdf709zh9",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4,"Au","Au=0","Au=0"
"1488","vbdf709zh9",1,"80%","50%","10%","70%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1489","vbdf709zh9",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"1490","vbdf709zh9",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1491","vbdf709zh9",1,"50%","80%","50%","10%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1492","vbdf709zh9",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1493","ve8dva9lhw",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish did not impress the panel","c2","conjunctive",4,"Au","Au=0","Au=0"
"1494","ve8dva9lhw",1,"50%","80%","50%","10%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6,"B","B","B=0"
"1495","ve8dva9lhw",1,"80%","50%","10%","70%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1496","ve8dva9lhw",1,"50%","80%","50%","10%","group",1,0,0,1,"The postdoc did not attend","d4","disjunctive",6,"B","B","B=0"
"1497","ve8dva9lhw",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1498","ve8dva9lhw",1,"80%","50%","10%","70%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4,"Au","Au=0","Au=0"
"1499","vmeb5dwokt",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1500","vmeb5dwokt",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1501","vmeb5dwokt",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not demonstrate skill A","d1","disjunctive",4,"Au","Au=0","Au=0"
"1502","vmeb5dwokt",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3,"Au","Au=1","Au=1"
"1503","vmeb5dwokt",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"1504","vmgo8uu6k2",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"1505","vmgo8uu6k2",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1506","vmgo8uu6k2",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1507","vmgo8uu6k2",1,"50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"1508","vmgo8uu6k2",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2,"A","A","A=0"
"1509","vmgo8uu6k2",1,"50%","80%","50%","10%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4,"Au","Au=0","Au=0"
"1510","vmgo8uu6k2",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"1511","vnyvpxbec1",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1512","vnyvpxbec1",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","conjunctive",4,"Au","Au=0","Au=0"
"1513","vnyvpxbec1",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"1514","vnyvpxbec1",1,"80%","50%","10%","70%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3,"Au","Au=1","Au=1"
"1515","vnyvpxbec1",1,"50%","80%","50%","10%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4,"Au","Au=0","Au=0"
"1516","vwxgt9amyg",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"1517","vwxgt9amyg",1,"50%","80%","50%","10%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3,"Au","Au=1","Au=1"
"1518","vwxgt9amyg",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3,"Au","Au=1","Au=1"
"1519","vwxgt9amyg",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"1520","w94ftrkuzs",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1521","w94ftrkuzs",1,"50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2,"A","A","A=0"
"1522","w94ftrkuzs",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4,"Au","Au=0","Au=0"
"1523","w94ftrkuzs",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1524","w94ftrkuzs",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1,"A","A","A=1"
"1525","w94ftrkuzs",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"1526","wclnju9n0c",1,"80%","50%","10%","70%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4,"Au","Au=0","Au=0"
"1527","wclnju9n0c",1,"50%","80%","50%","10%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1528","wclnju9n0c",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3,"Au","Au=1","Au=1"
"1529","wclnju9n0c",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1530","wclnju9n0c",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2,"A","A","A=0"
"1531","wclnju9n0c",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"1532","wepf2bqdnj",1,"80%","50%","10%","50%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2,"A","A","A=0"
"1533","wepf2bqdnj",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1534","wepf2bqdnj",1,"50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"1535","wepf2bqdnj",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1536","wepf2bqdnj",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1537","wepf2bqdnj",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"1538","wepf2bqdnj",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3,"Au","Au=1","Au=1"
"1539","wg8nqfb6he",1,"50%","80%","50%","10%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4,"Au","Au=0","Au=0"
"1540","wg8nqfb6he",1,"50%","80%","50%","10%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1541","wg8nqfb6he",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1542","wg8nqfb6he",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"1543","wh6qudozua",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"1544","wh6qudozua",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"1545","wh6qudozua",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"1546","wh6qudozua",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not have skill B","d4","disjunctive",6,"B","B","B=0"
"1547","wlpu3nk3td",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"1548","wlpu3nk3td",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3,"Au","Au=1","Au=1"
"1549","wlpu3nk3td",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3,"Au","Au=1","Au=1"
"1550","wlpu3nk3td",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1551","wlpu3nk3td",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
