"","subject_id","cb","prob0","prob1","prob2","prob3","structure","trialtype","ans","ansVar","ansVar2","node3","isPerm","isCoh","pgroup","pgorig","isLat","realLat","connectedWith"
"2515","j0q1uxpg7r",1,"50%","80%","50%","10%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2516","j9e90807km",1,"80%","50%","10%","50%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2517","j9e90807km",1,"80%","50%","10%","50%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"2518","j9e90807km",1,"50%","80%","50%","10%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2519","j9e90807km",1,"80%","50%","10%","50%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,TRUE,"A"
"2520","j9e90807km",1,"80%","50%","10%","70%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2521","jkej8zebrz",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2522","jkej8zebrz",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2523","jp751z6vgq",1,"50%","80%","50%","10%","disjunctive","d1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2","5",TRUE,TRUE,"B"
"2524","jp751z6vgq",1,"50%","80%","50%","10%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2525","jp751z6vgq",1,"80%","50%","10%","70%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2526","jp751z6vgq",1,"80%","50%","10%","70%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2527","jp751z6vgq",1,"80%","50%","10%","70%","conjunctive","c1",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2528","jp751z6vgq",1,"80%","50%","10%","70%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
"2529","jqja0r8ssw",1,"50%","80%","50%","10%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2530","jqja0r8ssw",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2531","jqja0r8ssw",1,"80%","50%","10%","50%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2532","jqja0r8ssw",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2533","jqja0r8ssw",1,"80%","50%","10%","70%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2534","jrnzo9m8c2",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2535","jrnzo9m8c2",1,"80%","50%","10%","50%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2536","jrnzo9m8c2",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2537","jrnzo9m8c2",1,"80%","50%","10%","70%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2538","jrnzo9m8c2",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2539","jrnzo9m8c2",1,"50%","80%","50%","10%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2540","jrnzo9m8c2",1,"80%","50%","10%","70%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
"2541","jrnzo9m8c2",1,"80%","50%","10%","50%","conjunctive","c5",5,"B","B","B=1",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2542","jtbunj4kg8",1,"50%","80%","50%","10%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2543","jtbunj4kg8",1,"80%","50%","10%","70%","disjunctive","d1",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2544","jtbunj4kg8",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2545","jtbunj4kg8",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2546","jtbunj4kg8",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2547","jtbunj4kg8",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2548","jtbunj4kg8",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2549","jvpte2hw1k",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2550","jvpte2hw1k",1,"80%","50%","10%","50%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2551","jvpte2hw1k",1,"80%","50%","10%","50%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,TRUE,"A"
"2552","jvpte2hw1k",1,"80%","50%","10%","50%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"2553","jvxhw3813w",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2554","jvxhw3813w",1,"80%","50%","10%","70%","conjunctive","c2",7,"Bu","Bu=1","Bu=1",FALSE,TRUE,"3","6",TRUE,TRUE,"B"
"2555","jvxhw3813w",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2556","jvxhw3813w",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2557","jvxhw3813w",1,"80%","50%","10%","70%","disjunctive","d6",3,"Au","Au=1","Au=1",FALSE,FALSE,"3","6",TRUE,FALSE,"A"
"2558","jvxhw3813w",1,"80%","50%","10%","70%","disjunctive","d2",7,"Bu","Bu=1","Bu=1",FALSE,FALSE,"3","6",TRUE,FALSE,"B"
"2559","jvxhw3813w",1,"80%","50%","10%","70%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2560","jvxhw3813w",1,"50%","80%","50%","10%","conjunctive","c4",7,"Bu","Bu=1","Bu=1",FALSE,TRUE,"2","5",TRUE,TRUE,"B"
"2561","k2offxa1n9",1,"80%","50%","10%","50%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"2562","k2offxa1n9",1,"50%","80%","50%","10%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2563","k2offxa1n9",1,"50%","80%","50%","10%","disjunctive","d1",5,"B","B","B=1",FALSE,FALSE,"2","5",FALSE,FALSE,"B"
"2564","k2offxa1n9",1,"80%","50%","10%","50%","conjunctive","c1",5,"B","B","B=1",FALSE,FALSE,"1","4",FALSE,FALSE,"B"
"2565","k2offxa1n9",1,"80%","50%","10%","70%","disjunctive","d5",1,"A","A","A=1",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2566","k5nlfxsdf7",1,"80%","50%","10%","70%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2567","k5nlfxsdf7",1,"80%","50%","10%","50%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2568","k5nlfxsdf7",1,"50%","80%","50%","10%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2569","k5nlfxsdf7",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2570","kay5gmo2wa",1,"50%","80%","50%","10%","disjunctive","d1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2","5",TRUE,TRUE,"B"
"2571","kay5gmo2wa",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2572","kay5gmo2wa",1,"80%","50%","10%","70%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2573","kay5gmo2wa",1,"50%","80%","50%","10%","conjunctive","c5",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2574","kay5gmo2wa",1,"80%","50%","10%","70%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2575","kay5gmo2wa",1,"50%","80%","50%","10%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2576","kay5gmo2wa",1,"50%","80%","50%","10%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2577","kay5gmo2wa",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2578","kazwao077f",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2579","kazwao077f",1,"50%","80%","50%","10%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2580","kazwao077f",1,"80%","50%","10%","50%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,TRUE,"A"
"2581","kazwao077f",1,"50%","80%","50%","10%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2582","kazwao077f",1,"80%","50%","10%","70%","conjunctive","c1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"3","6",TRUE,TRUE,"B"
"2583","kazwao077f",1,"50%","80%","50%","10%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2584","kgaw1zm6qa",1,"50%","80%","50%","10%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2585","kgaw1zm6qa",1,"80%","50%","10%","70%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2586","kgaw1zm6qa",1,"80%","50%","10%","70%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2587","kgaw1zm6qa",1,"50%","80%","50%","10%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2","5",TRUE,TRUE,"B"
"2588","kgaw1zm6qa",1,"80%","50%","10%","70%","conjunctive","c5",5,"B","B","B=1",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2589","kgaw1zm6qa",1,"80%","50%","10%","70%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2590","kgaw1zm6qa",1,"80%","50%","10%","70%","disjunctive","d5",1,"A","A","A=1",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2591","klcnyq0raa",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2592","klcnyq0raa",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2593","klcnyq0raa",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2594","klcnyq0raa",1,"50%","80%","50%","10%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2595","klcnyq0raa",1,"50%","80%","50%","10%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2596","klcnyq0raa",1,"50%","80%","50%","10%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2597","kvw58dx5gl",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2598","kvw58dx5gl",1,"50%","80%","50%","10%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2599","kvw58dx5gl",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2600","kvw58dx5gl",1,"80%","50%","10%","70%","disjunctive","d6",1,"A","A","A=1",FALSE,TRUE,"3","6",FALSE,FALSE,"A"
"2601","kvw58dx5gl",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2602","kvw58dx5gl",1,"50%","80%","50%","10%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2603","kvw58dx5gl",1,"80%","50%","10%","50%","disjunctive","d3",5,"B","B","B=1",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2604","kx1dp56kk1",1,"80%","50%","10%","70%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2605","kx1dp56kk1",1,"80%","50%","10%","50%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"2606","kx1dp56kk1",1,"80%","50%","10%","50%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,TRUE,"A"
"2607","kx1dp56kk1",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2608","kx1dp56kk1",1,"80%","50%","10%","50%","conjunctive","c1",4,"Au","Au=0","Au=0",FALSE,TRUE,"1","4",TRUE,TRUE,"A"
"2609","kx1dp56kk1",1,"80%","50%","10%","70%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2610","kxqv9mwcpw",1,"80%","50%","10%","70%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
"2611","kxqv9mwcpw",1,"50%","80%","50%","10%","conjunctive","c2",4,"Au","Au=0","Au=0",FALSE,TRUE,"2","5",TRUE,TRUE,"A"
"2612","kxqv9mwcpw",1,"80%","50%","10%","50%","disjunctive","d3",5,"B","B","B=1",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2613","kxqv9mwcpw",1,"80%","50%","10%","70%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2614","ky1q8mlyj1",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2615","ky1q8mlyj1",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2616","ky1q8mlyj1",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2617","ky1q8mlyj1",1,"80%","50%","10%","50%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2618","ky1q8mlyj1",1,"50%","80%","50%","10%","conjunctive","c5",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2619","ky1q8mlyj1",1,"80%","50%","10%","70%","disjunctive","d1",4,"Au","Au=0","Au=0",FALSE,TRUE,"3","6",TRUE,TRUE,"A"
"2620","ky1q8mlyj1",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2621","ky1q8mlyj1",1,"50%","80%","50%","10%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2","5",TRUE,TRUE,"B"
"2622","l4n1kytgt3",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2623","l4n1kytgt3",1,"80%","50%","10%","70%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2624","l4n1kytgt3",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2625","l4n1kytgt3",1,"50%","80%","50%","10%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2626","l4n1kytgt3",1,"80%","50%","10%","50%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1","4",TRUE,TRUE,"B"
"2627","l4n1kytgt3",1,"80%","50%","10%","70%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2628","l4n1kytgt3",1,"50%","80%","50%","10%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2629","le17jqsy9b",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2630","le17jqsy9b",1,"80%","50%","10%","70%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"3","6",TRUE,TRUE,"B"
"2631","le17jqsy9b",1,"80%","50%","10%","70%","disjunctive","d3",3,"Au","Au=1","Au=1",FALSE,TRUE,"3","6",TRUE,TRUE,"A"
"2632","le17jqsy9b",1,"80%","50%","10%","70%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2633","le17jqsy9b",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2634","le17jqsy9b",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2635","le17jqsy9b",1,"80%","50%","10%","70%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2636","le17jqsy9b",1,"50%","80%","50%","10%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2637","lezdvmtswn",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2638","lezdvmtswn",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2639","lezdvmtswn",1,"80%","50%","10%","50%","disjunctive","d3",5,"B","B","B=1",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2640","lezdvmtswn",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2641","lezdvmtswn",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2642","lgtj8fvsno",1,"50%","80%","50%","10%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2643","lgtj8fvsno",1,"50%","80%","50%","10%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2644","lgtj8fvsno",1,"50%","80%","50%","10%","conjunctive","c3",1,"A","A","A=1",FALSE,TRUE,"2","5",FALSE,FALSE,"A"
"2645","lgtj8fvsno",1,"50%","80%","50%","10%","disjunctive","d1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2","5",TRUE,TRUE,"B"
"2646","lk0ubcah1v",1,"50%","80%","50%","10%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2647","lk0ubcah1v",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2648","lk0ubcah1v",1,"50%","80%","50%","10%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2649","lk0ubcah1v",1,"50%","80%","50%","10%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2650","lk0ubcah1v",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2651","lk0ubcah1v",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2652","lk0ubcah1v",1,"80%","50%","10%","70%","conjunctive","c5",1,"A","A","A=1",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2653","lnqu0k0fqy",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2654","lnqu0k0fqy",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2655","lnqu0k0fqy",1,"80%","50%","10%","70%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2656","lnqu0k0fqy",1,"50%","80%","50%","10%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2657","lnqu0k0fqy",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2658","lpdp9047rp",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2659","lpdp9047rp",1,"80%","50%","10%","50%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,TRUE,"A"
"2660","lpdp9047rp",1,"80%","50%","10%","50%","disjunctive","d7",1,"A","A","A=1",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"2661","lpdp9047rp",1,"80%","50%","10%","50%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2662","lpdp9047rp",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2663","lpdp9047rp",1,"50%","80%","50%","10%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2664","lva6pajn7b",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2665","lva6pajn7b",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2666","lva6pajn7b",1,"80%","50%","10%","50%","disjunctive","d3",5,"B","B","B=1",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2667","lva6pajn7b",1,"80%","50%","10%","50%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2668","lva6pajn7b",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2669","lvwhpnhhz2",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2670","lvwhpnhhz2",1,"80%","50%","10%","70%","disjunctive","d1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"3","6",TRUE,TRUE,"B"
"2671","lvwhpnhhz2",1,"50%","80%","50%","10%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2672","lvwhpnhhz2",1,"50%","80%","50%","10%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2673","mdw6h0o487",1,"80%","50%","10%","70%","conjunctive","c5",1,"A","A","A=1",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2674","mdw6h0o487",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2675","mdw6h0o487",1,"80%","50%","10%","50%","disjunctive","d3",5,"B","B","B=1",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2676","mmgq1v5fa6",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2677","mmgq1v5fa6",1,"80%","50%","10%","50%","disjunctive","d5",1,"A","A","A=1",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"2678","mmgq1v5fa6",1,"80%","50%","10%","70%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2679","mmgq1v5fa6",1,"80%","50%","10%","70%","disjunctive","d6",7,"Bu","Bu=1","Bu=1",FALSE,FALSE,"3","6",TRUE,FALSE,"B"
"2680","mou29fwrf1",1,"80%","50%","10%","70%","conjunctive","c1",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2681","mou29fwrf1",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2682","mou29fwrf1",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2683","mou29fwrf1",1,"80%","50%","10%","70%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
